0,0.48762,0.12501,1.4696
0,0.50556,0.125,1.4713
0,0.43322,0.125,0.84497
0,0.47944,0.12499,0.54864
0,0.40874,0.12499,0.37475
0,0.44885,0.125,1.4044
0,0.41489,0.125,1.2377
0,0.48147,0.125,1.2162
0,0.493,0.12502,0.74818
0,0.49329,0.12498,0.91432
0,0.50693,0.12499,1.5
0,0.50331,0.12498,1.8373
0,0.42192,0.125,1.4626
0,0.43185,0.125,1.3374
0,0.46721,0.12499,1.256
0,0.42543,0.12497,0.40656
0,0.46637,0.12501,0.63063
