0,0.52599,0.125,1.5723
0,0.5156,0.12499,1.2233
0,0.5663,0.125,1.3663
0,0.53808,0.12501,1.6209
0,0.55204,0.125,1.8433
0,0.58771,0.12502,2.2913
0,0.51375,0.12501,1.7185
0,0.60875,0.125,1.5073
0,0.51117,0.12501,1.3973
0,0.57603,0.125,1.6835
0,0.52016,0.12501,1.9054
