0,0.4631,0.12501,0.41757
0,0.44328,0.12501,0.50532
0,0.49525,0.125,1.5377
0,0.47198,0.125,1.7178
0,0.45962,0.12501,0.61886
0,0.46211,0.12499,1.4032
0,0.45937,0.12501,1.1197
0,0.43297,0.12501,1.6219
0,0.46421,0.125,1.5705
0,0.46333,0.125,1.2556
0,0.50173,0.12499,1.5313
0,0.48423,0.12502,0.54576
0,0.46556,0.12502,1.4149
0,0.48109,0.12502,0.66252
0,0.43659,0.12499,0.69473
0,0.50322,0.12499,1.8323
