"sites","value","cp"
"Hrdy",0.9911,"2007-2008"
"MullerB",0.9563,"2008-2009"
"Tractor",0.9977,"2009-2011"
"Fong",0.9996,"2010-2011"
"H16",0.9992,"2008-2009"
"Hrdy",1,"2008-2009"
"Barger",0.9998,"2008-2009"
"Sperandio",0.9857,"2009-2011"
"BC2",0.9669,"2009-2011"
"Barger",0.9882,"2008-2009"
"Sperandio",0.9955,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
