"sites","value","cp"
"MullerB",0.9568,"2008-2009"
"Tractor",0.9969,"2009-2011"
"Hrdy",0.9905,"2007-2008"
"Fong",0.9999,"2010-2011"
"H16",0.9982,"2008-2009"
"Sperandio",0.9861,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"Barger",0.9998,"2008-2009"
"BC2",0.9639,"2009-2011"
"Sperandio",0.9965,"2009-2011"
"Barger",0.9893,"2008-2009"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
