"sites","value","cp"
"H16",0.9813,"2006-2007"
"Hrdy",0.9988,NA
"Tractor",0.9527,"2009-2011"
"Fong",0.9998,"2012-2013"
"Barger",0.9998,"2006-2007"
"BC2",1,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9993,"2009-2011"
"Butler",0.9679,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9776,"2008-2009"
"Hrdy",0.9895,"2007-2008"
"Sperandio",0.9628,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9999,"2006-2007"
