"sites","value","cp"
"Tractor",0.9979,"2009-2011"
"MullerB",0.9579,"2008-2009"
"Hrdy",0.9897,"2007-2008"
"Fong",0.9999,"2010-2011"
"Barger",0.9999,"2008-2009"
"Hrdy",1,"2008-2009"
"BC2",0.9692,"2009-2011"
"H16",0.9993,"2008-2009"
"Sperandio",0.9847,"2009-2011"
"Barger",0.9896,"2008-2009"
"MullerB",1,"2011-2012"
"Sperandio",0.9967,"2009-2011"
"Barger",1,"2009-2011"
