"sites","value","cp"
"Tractor",0.9975,"2009-2011"
"MullerB",0.9571,"2008-2009"
"Hrdy",0.9894,"2007-2008"
"Fong",0.9999,"2010-2011"
"Sperandio",0.9873,"2009-2011"
"H16",0.9989,"2008-2009"
"BC2",0.9667,"2009-2011"
"Hrdy",0.9998,"2008-2009"
"Barger",0.9999,"2008-2009"
"Sperandio",0.9966,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",0.9884,"2008-2009"
"Barger",1,"2009-2011"
