"sites","value","cp"
"MullerB",0.9564,"2008-2009"
"Hrdy",0.9901,"2007-2008"
"Tractor",0.9972,"2009-2011"
"Fong",0.9996,"2010-2011"
"H16",0.9988,"2008-2009"
"Sperandio",0.9859,"2009-2011"
"Barger",0.9999,"2008-2009"
"Hrdy",0.9999,"2008-2009"
"BC2",0.9655,"2009-2011"
"Barger",0.9889,"2008-2009"
"Sperandio",0.9967,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
