"sites","value","cp"
"Tractor",0.9981,"2009-2011"
"MullerB",0.9525,"2008-2009"
"Hrdy",0.9904,"2007-2008"
"Fong",0.9998,"2010-2011"
"H16",0.9985,"2008-2009"
"Barger",1,"2008-2009"
"Sperandio",0.9863,"2009-2011"
"Hrdy",1,"2008-2009"
"Sperandio",0.9967,"2009-2011"
"Barger",0.9878,"2008-2009"
"MullerB",1,"2011-2012"
"BC2",0.9996,"2009-2011"
"Barger",1,"2009-2011"
