"sites","value","cp"
"Tractor",0.9979,"2009-2011"
"MullerB",0.9588,"2008-2009"
"Hrdy",0.9876,"2007-2008"
"Fong",0.9998,"2010-2011"
"Sperandio",0.9854,"2009-2011"
"H16",0.9992,"2008-2009"
"Barger",1,"2008-2009"
"Hrdy",0.9998,"2008-2009"
"BC2",0.9689,"2009-2011"
"Sperandio",0.9947,"2009-2011"
"Barger",0.9871,"2008-2009"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
