"sites","value","cp"
"Tractor",0.998,"2009-2011"
"MullerB",0.9605,"2008-2009"
"Hrdy",0.9891,"2007-2008"
"Fong",0.9997,"2010-2011"
"Sperandio",0.9849,"2009-2011"
"Barger",1,"2008-2009"
"Hrdy",1,"2008-2009"
"H16",0.9991,"2008-2009"
"BC2",0.9672,"2009-2011"
"Sperandio",0.9963,"2009-2011"
"Barger",0.9914,"2008-2009"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
