"sites","value","cp"
"Tractor",0.9971,"2009-2011"
"MullerB",0.9554,"2008-2009"
"Hrdy",0.9892,"2007-2008"
"Fong",0.9994,"2010-2011"
"H16",0.9986,"2008-2009"
"Sperandio",0.9864,"2009-2011"
"Barger",1,"2008-2009"
"BC2",0.9669,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"Sperandio",0.9969,"2009-2011"
"Barger",0.9899,"2008-2009"
"MullerB",1,"2009-2011"
"Barger",1,"2009-2011"
