"sites","value","cp"
"H16",0.9841,"2006-2007"
"Hrdy",0.9994,NA
"Tractor",0.9506,"2009-2011"
"Fong",0.9999,"2012-2013"
"Barger",0.9999,"2006-2007"
"BC2",0.9998,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9998,"2009-2011"
"Butler",0.9672,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9744,"2008-2009"
"Sperandio",0.9664,"2007-2008"
"Hrdy",0.9887,"2007-2008"
"Barger",1,"2012-2013"
"Barger",1,"2006-2007"
