"sites","value","cp"
"Tractor",0.9982,"2009-2011"
"MullerB",0.9547,"2008-2009"
"Hrdy",0.9902,"2007-2008"
"Fong",0.9993,"2010-2011"
"H16",0.9983,"2008-2009"
"Barger",1,"2008-2009"
"Sperandio",0.9862,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"BC2",0.9681,"2009-2011"
"Barger",0.9891,"2008-2009"
"Sperandio",0.9967,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
