"sites","value","cp"
"H16",0.9811,"2006-2007"
"Tractor",0.9495,"2009-2011"
"Hrdy",0.9992,NA
"Barger",0.9995,"2006-2007"
"BC2",1,NA
"Fong",1,"2012-2013"
"MullerB",1,"2009-2011"
"Hrdy",0.9999,"2009-2011"
"Butler",0.9629,"2008-2009"
"MullerB",0.9999,"2008-2009"
"Turkovich",0.9744,"2008-2009"
"Sperandio",0.963,"2007-2008"
"Hrdy",0.9896,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9999,"2006-2007"
