"sites","value","cp"
"Hrdy",0.9995,NA
"H16",0.9822,"2006-2007"
"Tractor",0.9571,"2009-2011"
"Barger",0.9996,"2006-2007"
"Fong",0.9997,"2012-2013"
"BC2",0.9999,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9998,"2009-2011"
"Butler",0.9668,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9745,"2008-2009"
"Sperandio",0.9653,"2007-2008"
"Hrdy",0.9901,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9999,"2006-2007"
