"sites","value","cp"
"Tractor",0.9976,"2009-2011"
"MullerB",0.9525,"2008-2009"
"Hrdy",0.9888,"2007-2008"
"Fong",0.9998,"2010-2011"
"H16",0.9989,"2008-2009"
"Hrdy",0.9999,"2008-2009"
"BC2",0.9693,"2009-2011"
"Barger",1,"2008-2009"
"Sperandio",0.9863,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",0.9894,"2008-2009"
"Sperandio",0.9972,"2009-2011"
"Barger",1,"2009-2011"
