"sites","value","cp"
"H16",0.9822,"2006-2007"
"Tractor",0.9522,"2009-2011"
"Barger",0.9995,"2006-2007"
"Hrdy",0.9988,NA
"Fong",0.9998,"2012-2013"
"BC2",0.9999,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9995,"2009-2011"
"MullerB",1,"2008-2009"
"Butler",0.9669,"2008-2009"
"Turkovich",0.978,"2008-2009"
"Sperandio",0.9681,"2007-2008"
"Barger",1,"2012-2013"
"Hrdy",0.9914,"2007-2008"
"Barger",0.9997,"2006-2007"
