"sites","value","cp"
"Tractor",0.9976,"2009-2011"
"Hrdy",0.9888,"2007-2008"
"Fong",0.9996,"2010-2011"
"MullerB",0.9587,"2008-2009"
"H16",0.9989,"2008-2009"
"Barger",1,"2008-2009"
"Sperandio",0.987,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"Barger",0.9891,"2008-2009"
"Sperandio",0.9965,"2009-2011"
"MullerB",1,"2011-2012"
"BC2",0.9997,"2009-2011"
"Barger",1,"2009-2011"
