"sites","value","cp"
"H16",0.9809,"2006-2007"
"Tractor",0.9571,"2009-2011"
"Hrdy",0.9987,NA
"Barger",0.9996,"2006-2007"
"BC2",1,NA
"Fong",0.9999,"2012-2013"
"MullerB",1,"2009-2011"
"Hrdy",0.9995,"2009-2011"
"Butler",0.9648,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9787,"2008-2009"
"Sperandio",0.9672,"2007-2008"
"Hrdy",0.988,"2007-2008"
"Barger",1,"2012-2013"
"Barger",1,"2006-2007"
