"sites","value","cp"
"H16",0.9803,"2006-2007"
"Tractor",0.9514,"2009-2011"
"Hrdy",0.9986,NA
"Barger",0.9997,"2006-2007"
"Fong",1,"2012-2013"
"BC2",0.9999,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9993,"2009-2011"
"Butler",0.9725,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9767,"2008-2009"
"Hrdy",0.9897,"2007-2008"
"Barger",1,"2012-2013"
"Sperandio",0.9679,"2007-2008"
"Barger",1,"2006-2007"
