"sites","value","cp"
"Tractor",0.9962,"2009-2011"
"MullerB",0.9552,"2008-2009"
"Hrdy",0.9893,"2007-2008"
"Fong",0.9996,"2010-2011"
"Sperandio",0.9844,"2009-2011"
"H16",0.9991,"2008-2009"
"BC2",0.9695,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"Barger",0.9999,"2008-2009"
"Sperandio",0.9974,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",0.9885,"2008-2009"
"Barger",1,"2009-2011"
