"sites","value","cp"
"Tractor",0.9977,"2009-2011"
"MullerB",0.956,"2008-2009"
"Hrdy",0.9899,"2007-2008"
"Fong",0.9997,"2010-2011"
"H16",0.9989,"2008-2009"
"Barger",0.9998,"2008-2009"
"BC2",0.9676,"2009-2011"
"Hrdy",1,"2008-2009"
"Sperandio",0.9852,"2009-2011"
"Barger",0.9888,"2008-2009"
"MullerB",1,"2011-2012"
"Sperandio",0.9966,"2009-2011"
"Barger",1,"2009-2011"
