"sites","value","cp"
"Hrdy",0.9992,NA
"Tractor",0.9541,"2009-2011"
"Barger",0.9995,"2006-2007"
"H16",0.9835,"2006-2007"
"Fong",0.9998,"2012-2013"
"BC2",0.9998,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9996,"2009-2011"
"Butler",0.967,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9752,"2008-2009"
"Sperandio",0.9662,"2007-2008"
"Hrdy",0.9903,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9996,"2006-2007"
