"sites","value","cp"
"Tractor",0.9971,"2009-2011"
"MullerB",0.9545,"2008-2009"
"Hrdy",0.99,"2007-2008"
"Fong",0.9996,"2010-2011"
"H16",0.9988,"2008-2009"
"Barger",0.9998,"2008-2009"
"Sperandio",0.984,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"BC2",0.9663,"2009-2011"
"Barger",0.9873,"2008-2009"
"Sperandio",0.997,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
