"sites","value","cp"
"MullerB",0.9543,"2008-2009"
"Tractor",0.9974,"2009-2011"
"Hrdy",0.9887,"2007-2008"
"Fong",0.9995,"2010-2011"
"H16",0.9988,"2008-2009"
"Barger",1,"2008-2009"
"Hrdy",0.9999,"2008-2009"
"BC2",0.9687,"2009-2011"
"Sperandio",0.9864,"2009-2011"
"Barger",0.9893,"2008-2009"
"MullerB",1,"2011-2012"
"Sperandio",0.9956,"2009-2011"
"Barger",1,"2009-2011"
