"sites","value","cp"
"H16",0.9817,"2006-2007"
"Tractor",0.9521,"2009-2011"
"Hrdy",0.9994,NA
"Fong",1,"2012-2013"
"Barger",0.9998,"2006-2007"
"BC2",0.9999,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9998,"2009-2011"
"Butler",0.9693,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9756,"2008-2009"
"Hrdy",0.9903,"2007-2008"
"Sperandio",0.9653,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9998,"2006-2007"
