"sites","value","cp"
"H16",0.9832,"2006-2007"
"Tractor",0.9517,"2009-2011"
"Fong",0.9999,"2012-2013"
"Barger",0.9998,"2006-2007"
"Hrdy",0.9992,NA
"BC2",0.9999,NA
"MullerB",1,"2009-2011"
"Butler",0.9679,"2008-2009"
"Hrdy",0.9999,"2009-2011"
"MullerB",1,"2008-2009"
"Turkovich",0.976,"2008-2009"
"Sperandio",0.9641,"2007-2008"
"Barger",1,"2012-2013"
"Hrdy",0.9891,"2007-2008"
"Barger",0.9999,"2006-2007"
