"sites","value","cp"
"H16",0.9829,"2006-2007"
"Tractor",0.9507,"2009-2011"
"Hrdy",0.9988,NA
"Barger",0.9998,"2006-2007"
"Fong",1,"2012-2013"
"BC2",1,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9995,"2009-2011"
"Butler",0.9677,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9742,"2008-2009"
"Sperandio",0.9627,"2007-2008"
"Hrdy",0.9886,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9999,"2006-2007"
