"sites","value","cp"
"Tractor",0.9979,"2009-2011"
"MullerB",0.9567,"2008-2009"
"Hrdy",0.9891,"2007-2008"
"Fong",0.9997,"2010-2011"
"Sperandio",0.9859,"2009-2011"
"BC2",0.9701,"2009-2011"
"Hrdy",1,"2008-2009"
"H16",0.9989,"2008-2009"
"Barger",0.9998,"2008-2009"
"Sperandio",0.9953,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",0.9897,"2008-2009"
"Barger",1,"2009-2011"
