"sites","value","cp"
"H16",0.981,"2006-2007"
"Hrdy",0.9994,NA
"Tractor",0.9492,"2009-2011"
"Barger",0.9997,"2006-2007"
"Fong",0.9999,"2012-2013"
"BC2",0.9999,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9993,"2009-2011"
"Butler",0.9642,"2008-2009"
"MullerB",0.9999,"2008-2009"
"Turkovich",0.9772,"2008-2009"
"Sperandio",0.9693,"2007-2008"
"Hrdy",0.9906,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9999,"2006-2007"
