"sites","value","cp"
"Hrdy",0.9985,NA
"Fong",0.9999,"2012-2013"
"H16",0.9805,"2006-2007"
"Barger",0.9994,"2006-2007"
"Tractor",0.9525,"2009-2011"
"BC2",0.9999,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9992,"2009-2011"
"Butler",0.9699,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9754,"2008-2009"
"Sperandio",0.9653,"2007-2008"
"Hrdy",0.9891,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9996,"2006-2007"
