"sites","value","cp"
"Tractor",0.9967,"2009-2011"
"MullerB",0.9541,"2008-2009"
"Hrdy",0.9898,"2007-2008"
"Fong",0.9993,"2010-2011"
"Sperandio",0.9857,"2009-2011"
"H16",0.9994,"2008-2009"
"Barger",0.9999,"2008-2009"
"BC2",0.9687,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"Sperandio",0.9964,"2009-2011"
"Barger",0.9908,"2008-2009"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
