"sites","value","cp"
"MullerB",0.9545,"2008-2009"
"Tractor",0.9976,"2009-2011"
"Hrdy",0.9898,"2007-2008"
"Fong",0.9994,"2010-2011"
"Sperandio",0.9851,"2009-2011"
"H16",0.999,"2008-2009"
"Barger",0.9999,"2008-2009"
"BC2",0.9719,"2009-2011"
"Hrdy",0.9999,"2008-2009"
"Sperandio",0.9961,"2009-2011"
"Barger",0.9876,"2008-2009"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
