"sites","value","cp"
"Tractor",0.9983,"2009-2011"
"MullerB",0.9532,"2008-2009"
"Fong",0.9998,"2010-2011"
"Hrdy",0.9891,"2007-2008"
"Sperandio",0.9845,"2009-2011"
"Barger",0.9998,"2008-2009"
"Hrdy",1,"2008-2009"
"H16",0.9989,"2008-2009"
"Sperandio",0.9964,"2009-2011"
"Barger",0.9893,"2008-2009"
"MullerB",1,"2011-2012"
"BC2",0.9995,"2009-2011"
"Barger",1,"2009-2011"
"USS",0.9621,"2007-2008"
