"sites","value","cp"
"H16",0.984,"2006-2007"
"Tractor",0.9538,"2009-2011"
"Hrdy",0.9993,NA
"Fong",1,"2012-2013"
"Barger",0.9997,"2006-2007"
"BC2",1,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9995,"2009-2011"
"Butler",0.9658,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9767,"2008-2009"
"Sperandio",0.9664,"2007-2008"
"Hrdy",0.9888,"2007-2008"
"Barger",1,"2012-2013"
"Barger",0.9997,"2006-2007"
