"sites","value","cp"
"H16",0.98,"2006-2007"
"Tractor",0.9536,"2009-2011"
"Barger",0.9999,"2006-2007"
"Fong",0.9999,"2012-2013"
"Hrdy",0.9995,NA
"BC2",1,NA
"MullerB",1,"2009-2011"
"Butler",0.9679,"2008-2009"
"Hrdy",0.9994,"2009-2011"
"MullerB",1,"2008-2009"
"Turkovich",0.9737,"2008-2009"
"Sperandio",0.9647,"2007-2008"
"Barger",1,"2012-2013"
"Hrdy",0.9907,"2007-2008"
"Barger",0.9998,"2006-2007"
