"sites","value","cp"
"MullerB",0.956,"2008-2009"
"Hrdy",0.9903,"2007-2008"
"Tractor",0.9983,"2009-2011"
"Fong",0.9991,"2010-2011"
"H16",0.9986,"2008-2009"
"Barger",0.9998,"2008-2009"
"Sperandio",0.9838,"2009-2011"
"Hrdy",0.9998,"2008-2009"
"BC2",0.968,"2009-2011"
"Barger",0.9881,"2008-2009"
"Sperandio",0.997,"2009-2011"
"MullerB",1,"2011-2012"
"Barger",1,"2009-2011"
