"sites","value","cp"
"Hrdy",0.9992,NA
"H16",0.9808,"2006-2007"
"Tractor",0.95,"2009-2011"
"Fong",0.9997,"2012-2013"
"Barger",0.9996,"2006-2007"
"BC2",0.9997,NA
"MullerB",1,"2009-2011"
"Hrdy",0.9997,"2009-2011"
"Butler",0.9659,"2008-2009"
"MullerB",1,"2008-2009"
"Turkovich",0.9761,"2008-2009"
"Hrdy",0.9895,"2007-2008"
"Sperandio",0.964,"2007-2008"
"Barger",1,"2012-2013"
"Barger",1,"2006-2007"
