"sites","value","cp"
"H16",0.9823,"2006-2007"
"Tractor",0.9511,"2009-2011"
"Hrdy",0.999,NA
"Barger",0.9994,"2006-2007"
"Fong",1,"2012-2013"
"BC2",0.9998,NA
"MullerB",1,"2009-2011"
"Butler",0.9644,"2008-2009"
"Hrdy",0.9998,"2009-2011"
"MullerB",1,"2008-2009"
"Turkovich",0.9776,"2008-2009"
"Sperandio",0.9668,"2007-2008"
"Hrdy",0.9899,"2007-2008"
"Barger",1,"2012-2013"
"Barger",1,"2006-2007"
